Year,StockKeyLabel,FisheriesGuild,AssessmentYear,F,FMSY,SSB,MSYBtrigger,catches,landings,discards
2003,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,4341,288,4053
2004,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,4097,722,3375
2005,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,3064,626,2438
2006,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,1439,40,1399
2007,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,2119,36,2083
2008,aru.27.6b7-1012,pelagic,2019,NA,NA,NA,NA,3138,20,3118
2009,aru.27.6b7-1012,pelagic,2019,NA,NA,72.95,NA,4205,22,4183
2010,aru.27.6b7-1012,pelagic,2019,NA,NA,89.97,NA,2054,25,2029
2011,aru.27.6b7-1012,pelagic,2019,NA,NA,50.32,NA,2070,14,2056
2012,aru.27.6b7-1012,pelagic,2019,NA,NA,83.02,NA,239,36,203
2013,aru.27.6b7-1012,pelagic,2019,NA,NA,121.5,NA,134,1,133
2014,aru.27.6b7-1012,pelagic,2019,NA,NA,59.57,NA,420,22,398
2015,aru.27.6b7-1012,pelagic,2019,NA,NA,72.56,NA,34,5,29
2016,aru.27.6b7-1012,pelagic,2019,NA,NA,172.94,NA,240,0,240
2017,aru.27.6b7-1012,pelagic,2019,NA,NA,129.63,NA,159,8,151
2018,aru.27.6b7-1012,pelagic,2019,NA,NA,98.72,NA,140,36,104
2014,bll.27.3a47de,benthic,2017,NA,NA,46,NA,2086,1916,170
2015,bll.27.3a47de,benthic,2017,NA,NA,61,NA,2645,2470,175
2016,bll.27.3a47de,benthic,2017,NA,NA,57,NA,2621,2444,177
2003,boc.27.6-8,pelagic,2017,0.554,NA,2.028,NA,11387,458,10929
2004,boc.27.6-8,pelagic,2017,0.178,NA,2.735,NA,5151,675,4476
2005,boc.27.6-8,pelagic,2017,0.225,NA,2.596,NA,5959,165,5795
2006,boc.27.6-8,pelagic,2017,0.192,NA,2.997,NA,7137,2772,4365
2007,boc.27.6-8,pelagic,2017,0.479,NA,2.579,NA,21576,18387,3189
2008,boc.27.6-8,pelagic,2017,0.726,NA,3.101,NA,34751,24683,10068
2009,boc.27.6-8,pelagic,2017,1.535,NA,3.136,NA,90370,83688,6682
2010,boc.27.6-8,pelagic,2017,1.585,NA,4.778,NA,144047,137503,6544
2011,boc.27.6-8,pelagic,2017,0.5,NA,4.279,NA,37096,31295,5802
2012,boc.27.6-8,pelagic,2017,0.79,NA,5.956,NA,87355,80720,6634
2013,boc.27.6-8,pelagic,2017,0.937,NA,4.353,NA,75409,69812,5598
2014,boc.27.6-8,pelagic,2017,1.177,NA,1.993,NA,45231,43418,1813
2015,boc.27.6-8,pelagic,2017,0.402,NA,2.318,NA,17766,16837,929
2016,boc.27.6-8,pelagic,2017,0.609,NA,1.583,NA,19315,18031,1241
1997,cod.27.21,demersal,2019,1.072,NA,2.71,NA,10380,9500,880
1998,cod.27.21,demersal,2019,1.2,NA,2.038,NA,7460,6800,660
1999,cod.27.21,demersal,2019,1.233,NA,1.925,NA,7360,6600,760
2000,cod.27.21,demersal,2019,1.327,NA,1.468,NA,5550,4900,650
2001,cod.27.21,demersal,2019,1.416,NA,1.263,NA,4660,4000,660
2002,cod.27.21,demersal,2019,1.168,NA,1.24,NA,3320,2500,820
2003,cod.27.21,demersal,2019,1.03,NA,1.084,NA,2620,2000,620
2004,cod.27.21,demersal,2019,1.001,NA,0.986,NA,2490,1400,1090
2005,cod.27.21,demersal,2019,1.061,NA,1.228,NA,1690,1070,620
2006,cod.27.21,demersal,2019,1.052,NA,1.282,NA,1740,880,860
2007,cod.27.21,demersal,2019,1.243,NA,0.893,NA,1270,650,620
2008,cod.27.21,demersal,2019,1.417,NA,0.543,NA,606,450,156
2009,cod.27.21,demersal,2019,1.322,NA,0.22,NA,264,197,67
2010,cod.27.21,demersal,2019,1.002,NA,0.197,NA,325,155,170
2011,cod.27.21,demersal,2019,0.679,NA,0.277,NA,355,145,210
2012,cod.27.21,demersal,2019,0.579,NA,0.365,NA,251,94,157
2013,cod.27.21,demersal,2019,0.455,NA,0.64,NA,452,92,360
2014,cod.27.21,demersal,2019,0.436,NA,0.886,NA,458,108,350
2015,cod.27.21,demersal,2019,0.607,NA,1.399,NA,583,103,480
2016,cod.27.21,demersal,2019,0.875,NA,1.101,NA,520,300,220
2017,cod.27.21,demersal,2019,0.744,NA,0.606,NA,550,290,260
2018,cod.27.21,demersal,2019,1.079,NA,0.444,NA,284,212,72
1963,cod.27.47d20,demersal,2018,0.49,0.31,145056,150000,118283,107430,10847
1964,cod.27.47d20,demersal,2018,0.53,0.31,157003,150000,144210,134769,9449
1965,cod.27.47d20,demersal,2018,0.58,0.31,192537,150000,198155,181361,16807
1966,cod.27.47d20,demersal,2018,0.59,0.31,213818,150000,241231,215189,26091
1967,cod.27.47d20,demersal,2018,0.62,0.31,242898,150000,286540,260373,26136
1968,cod.27.47d20,demersal,2018,0.66,0.31,255832,150000,292477,275773,16681
1969,cod.27.47d20,demersal,2018,0.63,0.31,251522,150000,225762,216360,9424
1970,cod.27.47d20,demersal,2018,0.66,0.31,261751,150000,251899,232054,19859
1971,cod.27.47d20,demersal,2018,0.75,0.31,266191,150000,350021,292020,58017
1972,cod.27.47d20,demersal,2018,0.8,0.31,237657,150000,361880,327803,34046
1973,cod.27.47d20,demersal,2018,0.79,0.31,210703,150000,259740,234526,25206
1974,cod.27.47d20,demersal,2018,0.76,0.31,225799,150000,236937,209859,27104
1975,cod.27.47d20,demersal,2018,0.82,0.31,203488,150000,247633,209922,37671
1976,cod.27.47d20,demersal,2018,0.87,0.31,173152,150000,247660,202162,45542
1977,cod.27.47d20,demersal,2018,0.83,0.31,146146,150000,265383,183453,82031
1978,cod.27.47d20,demersal,2018,0.91,0.31,145892,150000,356798,307773,48985
1979,cod.27.47d20,demersal,2018,0.86,0.31,145125,150000,343305,278783,64566
1980,cod.27.47d20,demersal,2018,0.93,0.31,158705,150000,396357,291866,104684
1981,cod.27.47d20,demersal,2018,0.95,0.31,167149,150000,399527,345144,54320
1982,cod.27.47d20,demersal,2018,1.05,0.31,167389,150000,384530,321748,62777
1983,cod.27.47d20,demersal,2018,1.05,0.31,136979,150000,325602,288183,37468
1984,cod.27.47d20,demersal,2018,0.99,0.31,119012,150000,283415,212301,71033
1985,cod.27.47d20,demersal,2018,0.96,0.31,117385,150000,246901,217803,29104
1986,cod.27.47d20,demersal,2018,1,0.31,108388,150000,231527,170475,61119
1987,cod.27.47d20,demersal,2018,0.98,0.31,110237,150000,262723,229202,33415
1988,cod.27.47d20,demersal,2018,1,0.31,110178,150000,208250,193235,14945
1989,cod.27.47d20,demersal,2018,1.02,0.31,101541,150000,181081,139531,41591
1990,cod.27.47d20,demersal,2018,0.96,0.31,89913,150000,140509,116636,23863
1991,cod.27.47d20,demersal,2018,0.94,0.31,88668,150000,119036,102857,16145
1992,cod.27.47d20,demersal,2018,0.94,0.31,85350,150000,142253,109586,32620
1993,cod.27.47d20,demersal,2018,0.94,0.31,88375,150000,160067,131155,28888
1994,cod.27.47d20,demersal,2018,0.96,0.31,95545,150000,150152,106816,43321
1995,cod.27.47d20,demersal,2018,0.99,0.31,110842,150000,162904,131086,31863
1996,cod.27.47d20,demersal,2018,0.99,0.31,110348,150000,152119,131082,21009
1997,cod.27.47d20,demersal,2018,0.98,0.31,99750,150000,177989,132921,45101
1998,cod.27.47d20,demersal,2018,1,0.31,96772,150000,186600,145364,41167
1999,cod.27.47d20,demersal,2018,1.04,0.31,82354,150000,107600,94675,12943
2000,cod.27.47d20,demersal,2018,1.04,0.31,64321,150000,89053,72967,16092
2001,cod.27.47d20,demersal,2018,0.98,0.31,61256,150000,55809,44424,11364
2002,cod.27.47d20,demersal,2018,0.92,0.31,55558,150000,64473,53283,11192
2003,cod.27.47d20,demersal,2018,0.9,0.31,56871,150000,35670,31050,4611
2004,cod.27.47d20,demersal,2018,0.86,0.31,45670,150000,34754,27272,7481
2005,cod.27.47d20,demersal,2018,0.8,0.31,48389,150000,41163,29829,11339
2006,cod.27.47d20,demersal,2018,0.74,0.31,44507,150000,31598,22506,9090
2007,cod.27.47d20,demersal,2018,0.69,0.31,76643,150000,52945,23937,29014
2008,cod.27.47d20,demersal,2018,0.66,0.31,83653,150000,52075,26944,25136
2009,cod.27.47d20,demersal,2018,0.65,0.31,89933,150000,54216,32995,21216
2010,cod.27.47d20,demersal,2018,0.58,0.31,88828,150000,48475,36089,12390
2011,cod.27.47d20,demersal,2018,0.48,0.31,96198,150000,44569,34227,10349
2012,cod.27.47d20,demersal,2018,0.45,0.31,93960,150000,40172,32571,7602
2013,cod.27.47d20,demersal,2018,0.44,0.31,99494,150000,41713,30884,10838
2014,cod.27.47d20,demersal,2018,0.44,0.31,105714,150000,45878,34886,10993
2015,cod.27.47d20,demersal,2018,0.43,0.31,119893,150000,51334,38139,13199
2016,cod.27.47d20,demersal,2018,0.42,0.31,119699,150000,51137,38589,12544
2017,cod.27.47d20,demersal,2018,0.44,0.31,113502,150000,46702,37629,9079
1971,cod.27.7e-k,demersal,2019,0.557,0.353,10093,10300,5782,5782,0
1972,cod.27.7e-k,demersal,2019,0.517,0.353,9298,10300,4737,4737,0
1973,cod.27.7e-k,demersal,2019,0.541,0.353,8617,10300,4015,4015,0
1974,cod.27.7e-k,demersal,2019,0.375,0.353,8327,10300,2898,2898,0
1975,cod.27.7e-k,demersal,2019,0.678,0.353,7526,10300,3993,3993,0
1976,cod.27.7e-k,demersal,2019,0.554,0.353,7316,10300,4818,4818,0
1977,cod.27.7e-k,demersal,2019,0.349,0.353,8841,10300,3059,3059,0
1978,cod.27.7e-k,demersal,2019,0.361,0.353,9689,10300,3647,3647,0
1979,cod.27.7e-k,demersal,2019,0.467,0.353,9848,10300,4650,4650,0
1980,cod.27.7e-k,demersal,2019,0.694,0.353,10347,10300,7243,7243,0
1981,cod.27.7e-k,demersal,2019,0.808,0.353,11212,10300,10597,10597,0
1982,cod.27.7e-k,demersal,2019,0.64,0.353,13547,10300,8766,8766,0
1983,cod.27.7e-k,demersal,2019,0.834,0.353,13008,10300,9641,9641,0
1984,cod.27.7e-k,demersal,2019,0.531,0.353,9568,10300,6631,6631,0
1985,cod.27.7e-k,demersal,2019,0.539,0.353,13103,10300,8317,8317,0
1986,cod.27.7e-k,demersal,2019,0.787,0.353,13692,10300,10475,10475,0
1987,cod.27.7e-k,demersal,2019,0.811,0.353,11364,10300,10228,10228,0
1988,cod.27.7e-k,demersal,2019,0.639,0.353,16606,10300,17191,17191,0
1989,cod.27.7e-k,demersal,2019,0.817,0.353,26324,10300,19809,19809,0
1990,cod.27.7e-k,demersal,2019,0.855,0.353,19126,10300,12749,12749,0
1991,cod.27.7e-k,demersal,2019,0.981,0.353,10846,10300,9336,9336,0
1992,cod.27.7e-k,demersal,2019,0.851,0.353,9073,10300,9747,9747,0
1993,cod.27.7e-k,demersal,2019,0.749,0.353,12280,10300,10425,10425,0
1994,cod.27.7e-k,demersal,2019,0.75,0.353,14357,10300,10620,10620,0
1995,cod.27.7e-k,demersal,2019,0.726,0.353,13019,10300,11709,11709,0
1996,cod.27.7e-k,demersal,2019,0.855,0.353,15899,10300,12681,12681,0
1997,cod.27.7e-k,demersal,2019,0.81,0.353,14065,10300,12035,12035,0
1998,cod.27.7e-k,demersal,2019,0.965,0.353,12522,10300,11431,11431,0
1999,cod.27.7e-k,demersal,2019,0.887,0.353,10883,10300,8594,8594,0
2000,cod.27.7e-k,demersal,2019,0.775,0.353,7548,10300,6536,6536,0
2001,cod.27.7e-k,demersal,2019,0.771,0.353,8421,10300,8308,8308,0
2002,cod.27.7e-k,demersal,2019,0.868,0.353,10738,10300,9236,9236,0
2003,cod.27.7e-k,demersal,2019,0.951,0.353,8795,10300,6420,6420,0
2004,cod.27.7e-k,demersal,2019,0.971,0.353,4596,10300,3672,3672,0
2005,cod.27.7e-k,demersal,2019,1.002,0.353,3359,10300,3062,3062,0
2006,cod.27.7e-k,demersal,2019,0.846,0.353,3739,10300,3776,3776,0
2007,cod.27.7e-k,demersal,2019,0.846,0.353,5084,10300,4830,4830,0
2008,cod.27.7e-k,demersal,2019,0.771,0.353,5402,10300,3961,3961,0
2009,cod.27.7e-k,demersal,2019,0.786,0.353,5022,10300,3292,3292,0
2010,cod.27.7e-k,demersal,2019,0.575,0.353,4875,10300,3229,3229,0
2011,cod.27.7e-k,demersal,2019,0.501,0.353,8961,10300,7957,7261,696
2012,cod.27.7e-k,demersal,2019,0.698,0.353,13492,10300,8644,7692,952
2013,cod.27.7e-k,demersal,2019,0.984,0.353,9470,10300,6820,6290,530
2014,cod.27.7e-k,demersal,2019,0.89,0.353,4716,10300,4620,3879,741
2015,cod.27.7e-k,demersal,2019,0.798,0.353,4501,10300,4719,4154,565
2016,cod.27.7e-k,demersal,2019,0.711,0.353,4689,10300,3519,3299,220
2017,cod.27.7e-k,demersal,2019,1.052,0.353,2554,10300,2354,2237,117
2018,cod.27.7e-k,demersal,2019,0.833,0.353,1783,10300,1565,1385,180
2002,dab.27.3a4,benthic,2017,NA,NA,NA,NA,35219,8588,26630.888
2003,dab.27.3a4,benthic,2017,1.256,NA,0.591,NA,54363,9433,44930.262
2004,dab.27.3a4,benthic,2017,1.213,NA,0.592,NA,42920,8647,34273.057
2005,dab.27.3a4,benthic,2017,1.076,NA,0.642,NA,44828,9537,35290.901
2006,dab.27.3a4,benthic,2017,0.955,NA,0.598,NA,48214,10236,37977.419
2007,dab.27.3a4,benthic,2017,1.128,NA,0.795,NA,43208,9881,33327.621
2008,dab.27.3a4,benthic,2017,1.255,NA,0.738,NA,36024,8645,27379.17
2009,dab.27.3a4,benthic,2017,1.24,NA,0.786,NA,40461,7040,33421.021
2010,dab.27.3a4,benthic,2017,0.915,NA,0.976,NA,50765,8279,42485.873
2011,dab.27.3a4,benthic,2017,0.901,NA,0.942,NA,51882,7422,44460.061
2012,dab.27.3a4,benthic,2017,0.996,NA,1.173,NA,59679,7047,52632.342
2013,dab.27.3a4,benthic,2017,0.775,NA,1.26,NA,60087,6611,53475.848
2014,dab.27.3a4,benthic,2017,0.666,NA,1.411,NA,58780,5047,53733.031
2015,dab.27.3a4,benthic,2017,0.857,NA,1.523,NA,52454,5082,47371.516
2016,dab.27.3a4,benthic,2017,0.766,NA,1.972,NA,49896,5085,44811
2010,dgs.27.nea,elasmobranch,2018,0.011,NA,316111,683340,2468,1249,1219
2011,dgs.27.nea,elasmobranch,2018,0.011,NA,323654,683340,2468,580,1888
2012,dgs.27.nea,elasmobranch,2018,0.01,NA,331270,683340,2468,261,2207
2013,dgs.27.nea,elasmobranch,2018,0.01,NA,339268,683340,2468,333,2135
2014,dgs.27.nea,elasmobranch,2018,0.01,NA,347248,683340,2468,383,2085
2015,dgs.27.nea,elasmobranch,2018,0.01,NA,355467,683340,2468,237,2231
2016,dgs.27.nea,elasmobranch,2018,0.009,NA,364039,683340,2468,349,2119
2017,dgs.27.nea,elasmobranch,2018,0.009,NA,372728,683340,2468,273,2195
2012,fle.27.3a4,benthic,2017,NA,NA,2.969,NA,4143,2242,1899
2013,fle.27.3a4,benthic,2017,NA,NA,3.174,NA,3277,1764,1514
2014,fle.27.3a4,benthic,2017,NA,NA,2.44,NA,3312,1905,1407
2015,fle.27.3a4,benthic,2017,NA,NA,3.655,NA,3045,1762,1283
2016,fle.27.3a4,benthic,2017,NA,NA,3.602,NA,2436,1750,686
2013,gfb.27.nea,demersal,2018,NA,NA,2,NA,3328,2143,1185
2014,gfb.27.nea,demersal,2018,NA,NA,1,NA,3435,2269,1166
2015,gfb.27.nea,demersal,2018,NA,NA,1,NA,4242,2174,2068
2016,gfb.27.nea,demersal,2018,NA,NA,1,NA,2689,2012,677
2017,gfb.27.nea,demersal,2018,NA,NA,1,NA,2016,1503,513
2012,gug.27.3a47d,demersal,2018,NA,NA,29,NA,8345,689,7656
2013,gug.27.3a47d,demersal,2018,NA,NA,23,NA,10230,1180,9050
2014,gug.27.3a47d,demersal,2018,NA,NA,23,NA,8596,1892,6704
2015,gug.27.3a47d,demersal,2018,NA,NA,26,NA,8451,2141,6310
2016,gug.27.3a47d,demersal,2018,NA,NA,30,NA,12129,2156,9973
2017,gug.27.3a47d,demersal,2018,NA,NA,30,NA,17121,3451,13670
1972,had.27.46a20,demersal,2018,0.864,0.19,294770,132000,407970,234019,144366
1972,had.27.46a20,demersal,2018,0.864,0.19,294770,132000,407970,234019,144366
1972,had.27.46a20,demersal,2018,0.864,0.19,294770,132000,407970,234019,144366
1972,had.27.46a20,demersal,2018,0.864,0.19,294770,132000,407970,234019,144366
1973,had.27.46a20,demersal,2018,0.787,0.19,275070,132000,344861,207489,126105
1973,had.27.46a20,demersal,2018,0.787,0.19,275070,132000,344861,207489,126105
1973,had.27.46a20,demersal,2018,0.787,0.19,275070,132000,344861,207489,126105
1973,had.27.46a20,demersal,2018,0.787,0.19,275070,132000,344861,207489,126105
1974,had.27.46a20,demersal,2018,0.74,0.19,320420,132000,396836,167528,181802
1974,had.27.46a20,demersal,2018,0.74,0.19,320420,132000,396836,167528,181802
1974,had.27.46a20,demersal,2018,0.74,0.19,320420,132000,396836,167528,181802
1974,had.27.46a20,demersal,2018,0.74,0.19,320420,132000,396836,167528,181802
1975,had.27.46a20,demersal,2018,0.869,0.19,157530,132000,495078,160271,293321
1975,had.27.46a20,demersal,2018,0.869,0.19,157530,132000,495078,160271,293321
1975,had.27.46a20,demersal,2018,0.869,0.19,157530,132000,495078,160271,293321
1975,had.27.46a20,demersal,2018,0.869,0.19,157530,132000,495078,160271,293321
1976,had.27.46a20,demersal,2018,0.809,0.19,193770,132000,402360,184421,169776
1976,had.27.46a20,demersal,2018,0.809,0.19,193770,132000,402360,184421,169776
1976,had.27.46a20,demersal,2018,0.809,0.19,193770,132000,402360,184421,169776
1976,had.27.46a20,demersal,2018,0.809,0.19,193770,132000,402360,184421,169776
1977,had.27.46a20,demersal,2018,0.818,0.19,349260,132000,240394,156639,48732
1977,had.27.46a20,demersal,2018,0.818,0.19,349260,132000,240394,156639,48732
1977,had.27.46a20,demersal,2018,0.818,0.19,349260,132000,240394,156639,48732
1977,had.27.46a20,demersal,2018,0.818,0.19,349260,132000,240394,156639,48732
1978,had.27.46a20,demersal,2018,0.903,0.19,157310,132000,146733,102970,32860
1978,had.27.46a20,demersal,2018,0.903,0.19,157310,132000,146733,102970,32860
1978,had.27.46a20,demersal,2018,0.903,0.19,157310,132000,146733,102970,32860
1978,had.27.46a20,demersal,2018,0.903,0.19,157310,132000,146733,102970,32860
1979,had.27.46a20,demersal,2018,0.918,0.19,92580,132000,149190,97896,35054
1979,had.27.46a20,demersal,2018,0.918,0.19,92580,132000,149190,97896,35054
1979,had.27.46a20,demersal,2018,0.918,0.19,92580,132000,149190,97896,35054
1979,had.27.46a20,demersal,2018,0.918,0.19,92580,132000,149190,97896,35054
1980,had.27.46a20,demersal,2018,0.894,0.19,102720,132000,202674,111371,68831
1980,had.27.46a20,demersal,2018,0.894,0.19,102720,132000,202674,111371,68831
1980,had.27.46a20,demersal,2018,0.894,0.19,102720,132000,202674,111371,68831
1980,had.27.46a20,demersal,2018,0.894,0.19,102720,132000,202674,111371,68831
1981,had.27.46a20,demersal,2018,0.682,0.19,193950,132000,226530,147806,61683
1981,had.27.46a20,demersal,2018,0.682,0.19,193950,132000,226530,147806,61683
1981,had.27.46a20,demersal,2018,0.682,0.19,193950,132000,226530,147806,61683
1981,had.27.46a20,demersal,2018,0.682,0.19,193950,132000,226530,147806,61683
1982,had.27.46a20,demersal,2018,0.565,0.19,434790,132000,256136,195456,41297
1982,had.27.46a20,demersal,2018,0.565,0.19,434790,132000,256136,195456,41297
1982,had.27.46a20,demersal,2018,0.565,0.19,434790,132000,256136,195456,41297
1982,had.27.46a20,demersal,2018,0.565,0.19,434790,132000,256136,195456,41297
1983,had.27.46a20,demersal,2018,0.723,0.19,294330,132000,253237,188754,51584
1983,had.27.46a20,demersal,2018,0.723,0.19,294330,132000,253237,188754,51584
1983,had.27.46a20,demersal,2018,0.723,0.19,294330,132000,253237,188754,51584
1983,had.27.46a20,demersal,2018,0.723,0.19,294330,132000,253237,188754,51584
1984,had.27.46a20,demersal,2018,0.845,0.19,236970,132000,247297,158205,79012
1984,had.27.46a20,demersal,2018,0.845,0.19,236970,132000,247297,158205,79012
1984,had.27.46a20,demersal,2018,0.845,0.19,236970,132000,247297,158205,79012
1984,had.27.46a20,demersal,2018,0.845,0.19,236970,132000,247297,158205,79012
1985,had.27.46a20,demersal,2018,0.801,0.19,167430,132000,247317,182946,58373
1985,had.27.46a20,demersal,2018,0.801,0.19,167430,132000,247317,182946,58373
1985,had.27.46a20,demersal,2018,0.801,0.19,167430,132000,247317,182946,58373
1985,had.27.46a20,demersal,2018,0.801,0.19,167430,132000,247317,182946,58373
1986,had.27.46a20,demersal,2018,0.905,0.19,289060,132000,223843,185137,36063
1986,had.27.46a20,demersal,2018,0.905,0.19,289060,132000,223843,185137,36063
1986,had.27.46a20,demersal,2018,0.905,0.19,289060,132000,223843,185137,36063
1986,had.27.46a20,demersal,2018,0.905,0.19,289060,132000,223843,185137,36063
1987,had.27.46a20,demersal,2018,0.908,0.19,163170,132000,195106,135022,55674
1987,had.27.46a20,demersal,2018,0.908,0.19,163170,132000,195106,135022,55674
1987,had.27.46a20,demersal,2018,0.908,0.19,163170,132000,195106,135022,55674
1987,had.27.46a20,demersal,2018,0.908,0.19,163170,132000,195106,135022,55674
1988,had.27.46a20,demersal,2018,0.955,0.19,126000,132000,180062,126227,49833
1988,had.27.46a20,demersal,2018,0.955,0.19,126000,132000,180062,126227,49833
1988,had.27.46a20,demersal,2018,0.955,0.19,126000,132000,180062,126227,49833
1988,had.27.46a20,demersal,2018,0.955,0.19,126000,132000,180062,126227,49833
1989,had.27.46a20,demersal,2018,0.905,0.19,178520,132000,127703,92840,32453
1989,had.27.46a20,demersal,2018,0.905,0.19,178520,132000,127703,92840,32453
1989,had.27.46a20,demersal,2018,0.905,0.19,178520,132000,127703,92840,32453
1989,had.27.46a20,demersal,2018,0.905,0.19,178520,132000,127703,92840,32453
1990,had.27.46a20,demersal,2018,0.899,0.19,85070,132000,86743,61605,22548
1990,had.27.46a20,demersal,2018,0.899,0.19,85070,132000,86743,61605,22548
1990,had.27.46a20,demersal,2018,0.899,0.19,85070,132000,86743,61605,22548
1990,had.27.46a20,demersal,2018,0.899,0.19,85070,132000,86743,61605,22548
1991,had.27.46a20,demersal,2018,0.885,0.19,52110,132000,97204,55208,36610
1991,had.27.46a20,demersal,2018,0.885,0.19,52110,132000,97204,55208,36610
1991,had.27.46a20,demersal,2018,0.885,0.19,52110,132000,97204,55208,36610
1991,had.27.46a20,demersal,2018,0.885,0.19,52110,132000,97204,55208,36610
1992,had.27.46a20,demersal,2018,0.884,0.19,55850,132000,134969,81566,42477
1992,had.27.46a20,demersal,2018,0.884,0.19,55850,132000,134969,81566,42477
1992,had.27.46a20,demersal,2018,0.884,0.19,55850,132000,134969,81566,42477
1992,had.27.46a20,demersal,2018,0.884,0.19,55850,132000,134969,81566,42477
1993,had.27.46a20,demersal,2018,0.943,0.19,118470,132000,180145,98631,70748
1993,had.27.46a20,demersal,2018,0.943,0.19,118470,132000,180145,98631,70748
1993,had.27.46a20,demersal,2018,0.943,0.19,118470,132000,180145,98631,70748
1993,had.27.46a20,demersal,2018,0.943,0.19,118470,132000,180145,98631,70748
1994,had.27.46a20,demersal,2018,0.916,0.19,138020,132000,169385,95141,70668
1994,had.27.46a20,demersal,2018,0.916,0.19,138020,132000,169385,95141,70668
1994,had.27.46a20,demersal,2018,0.916,0.19,138020,132000,169385,95141,70668
1994,had.27.46a20,demersal,2018,0.916,0.19,138020,132000,169385,95141,70668
1995,had.27.46a20,demersal,2018,0.82,0.19,196870,132000,168815,89859,71262
1995,had.27.46a20,demersal,2018,0.82,0.19,196870,132000,168815,89859,71262
1995,had.27.46a20,demersal,2018,0.82,0.19,196870,132000,168815,89859,71262
1995,had.27.46a20,demersal,2018,0.82,0.19,196870,132000,168815,89859,71262
1996,had.27.46a20,demersal,2018,0.803,0.19,124570,132000,204822,92615,107207
1996,had.27.46a20,demersal,2018,0.803,0.19,124570,132000,204822,92615,107207
1996,had.27.46a20,demersal,2018,0.803,0.19,124570,132000,204822,92615,107207
1996,had.27.46a20,demersal,2018,0.803,0.19,124570,132000,204822,92615,107207
1997,had.27.46a20,demersal,2018,0.622,0.19,252820,132000,169954,95391,67879
1997,had.27.46a20,demersal,2018,0.622,0.19,252820,132000,169954,95391,67879
1997,had.27.46a20,demersal,2018,0.622,0.19,252820,132000,169954,95391,67879
1997,had.27.46a20,demersal,2018,0.622,0.19,252820,132000,169954,95391,67879
1998,had.27.46a20,demersal,2018,0.729,0.19,183380,132000,161971,95472,61399
1998,had.27.46a20,demersal,2018,0.729,0.19,183380,132000,161971,95472,61399
1998,had.27.46a20,demersal,2018,0.729,0.19,183380,132000,161971,95472,61399
1998,had.27.46a20,demersal,2018,0.729,0.19,183380,132000,161971,95472,61399
1999,had.27.46a20,demersal,2018,0.816,0.19,142890,132000,123405,76009,43562
1999,had.27.46a20,demersal,2018,0.816,0.19,142890,132000,123405,76009,43562
1999,had.27.46a20,demersal,2018,0.816,0.19,142890,132000,123405,76009,43562
1999,had.27.46a20,demersal,2018,0.816,0.19,142890,132000,123405,76009,43562
2000,had.27.46a20,demersal,2018,0.886,0.19,92660,132000,126824,54504,64185
2000,had.27.46a20,demersal,2018,0.886,0.19,92660,132000,126824,54504,64185
2000,had.27.46a20,demersal,2018,0.886,0.19,92660,132000,126824,54504,64185
2000,had.27.46a20,demersal,2018,0.886,0.19,92660,132000,126824,54504,64185
2001,had.27.46a20,demersal,2018,0.6,0.19,62710,132000,173353,47592,117882
2001,had.27.46a20,demersal,2018,0.6,0.19,62710,132000,173353,47592,117882
2001,had.27.46a20,demersal,2018,0.6,0.19,62710,132000,173353,47592,117882
2001,had.27.46a20,demersal,2018,0.6,0.19,62710,132000,173353,47592,117882
2002,had.27.46a20,demersal,2018,0.374,0.19,537860,132000,155174,65405,86051
2002,had.27.46a20,demersal,2018,0.374,0.19,537860,132000,155174,65405,86051
2002,had.27.46a20,demersal,2018,0.374,0.19,537860,132000,155174,65405,86051
2002,had.27.46a20,demersal,2018,0.374,0.19,537860,132000,155174,65405,86051
2003,had.27.46a20,demersal,2018,0.234,0.19,460410,132000,74406,47282,25975
2003,had.27.46a20,demersal,2018,0.234,0.19,460410,132000,74406,47282,25975
2003,had.27.46a20,demersal,2018,0.234,0.19,460410,132000,74406,47282,25975
2003,had.27.46a20,demersal,2018,0.234,0.19,460410,132000,74406,47282,25975
2004,had.27.46a20,demersal,2018,0.233,0.19,315950,132000,72470,51896,20020
2004,had.27.46a20,demersal,2018,0.233,0.19,315950,132000,72470,51896,20020
2004,had.27.46a20,demersal,2018,0.233,0.19,315950,132000,72470,51896,20020
2004,had.27.46a20,demersal,2018,0.233,0.19,315950,132000,72470,51896,20020
2005,had.27.46a20,demersal,2018,0.296,0.19,232970,132000,64085,51528,12389
2005,had.27.46a20,demersal,2018,0.296,0.19,232970,132000,64085,51528,12389
2005,had.27.46a20,demersal,2018,0.296,0.19,232970,132000,64085,51528,12389
2005,had.27.46a20,demersal,2018,0.296,0.19,232970,132000,64085,51528,12389
2006,had.27.46a20,demersal,2018,0.5,0.19,160040,132000,66962,43334,23094
2006,had.27.46a20,demersal,2018,0.5,0.19,160040,132000,66962,43334,23094
2006,had.27.46a20,demersal,2018,0.5,0.19,160040,132000,66962,43334,23094
2006,had.27.46a20,demersal,2018,0.5,0.19,160040,132000,66962,43334,23094
