FisheriesGuild,StockKeyLabel,Year,Metric,Value
benthic,ank.27.78abd,2003,F_FMEAN,0.978882652978687
benthic,ank.27.78abd,2004,F_FMEAN,0.994063835562104
benthic,ank.27.78abd,2005,F_FMEAN,0.971595685338647
benthic,ank.27.78abd,2006,F_FMEAN,0.887188310174852
benthic,ank.27.78abd,2007,F_FMEAN,0.900547750848259
benthic,ank.27.78abd,2008,F_FMEAN,0.794886720067681
benthic,ank.27.78abd,2009,F_FMEAN,0.731125753217332
benthic,ank.27.78abd,2010,F_FMEAN,0.764524354900848
benthic,ank.27.78abd,2011,F_FMEAN,0.733554742430679
benthic,ank.27.78abd,2012,F_FMEAN,0.736590978947362
benthic,ank.27.78abd,2013,F_FMEAN,0.785170763214294
benthic,ank.27.78abd,2014,F_FMEAN,0.706835861083866
benthic,ank.27.78abd,2015,F_FMEAN,0.681331474343727
benthic,ank.27.78abd,2016,F_FMEAN,0.675866248613697
benthic,ank.27.78abd,2017,F_FMEAN,0.535592121542929
benthic,ank.27.78abd,2018,F_FMEAN,0.442683284132421
benthic,ank.27.78abd,2003,F_FMSY,1.612
benthic,ank.27.78abd,2004,F_FMSY,1.637
benthic,ank.27.78abd,2005,F_FMSY,1.6
benthic,ank.27.78abd,2006,F_FMSY,1.461
benthic,ank.27.78abd,2007,F_FMSY,1.483
benthic,ank.27.78abd,2008,F_FMSY,1.309
benthic,ank.27.78abd,2009,F_FMSY,1.204
benthic,ank.27.78abd,2010,F_FMSY,1.259
benthic,ank.27.78abd,2011,F_FMSY,1.208
benthic,ank.27.78abd,2012,F_FMSY,1.213
benthic,ank.27.78abd,2013,F_FMSY,1.293
benthic,ank.27.78abd,2014,F_FMSY,1.164
benthic,ank.27.78abd,2015,F_FMSY,1.122
benthic,ank.27.78abd,2016,F_FMSY,1.113
benthic,ank.27.78abd,2017,F_FMSY,0.882
benthic,ank.27.78abd,2018,F_FMSY,0.729
demersal,bli.27.5b67,1995,F_FMEAN,0.0680116979737053
demersal,bli.27.5b67,1996,F_FMEAN,0.0710479344903886
demersal,bli.27.5b67,1997,F_FMEAN,0.0947305793205181
demersal,bli.27.5b67,1998,F_FMEAN,0.0959450739271914
demersal,bli.27.5b67,1999,F_FMEAN,0.122663955274004
demersal,bli.27.5b67,2000,F_FMEAN,0.124485697184014
demersal,bli.27.5b67,2001,F_FMEAN,0.134201654037401
demersal,bli.27.5b67,2002,F_FMEAN,0.100195805050548
demersal,bli.27.5b67,2003,F_FMEAN,0.086229117073805
demersal,bli.27.5b67,2004,F_FMEAN,0.0655827087603587
demersal,bli.27.5b67,2005,F_FMEAN,0.0589029884236555
demersal,bli.27.5b67,2006,F_FMEAN,0.0613319776370021
demersal,bli.27.5b67,2007,F_FMEAN,0.0558667519069722
demersal,bli.27.5b67,2008,F_FMEAN,0.0400783220202192
demersal,bli.27.5b67,2009,F_FMEAN,0.0394710747168826
demersal,bli.27.5b67,2010,F_FMEAN,0.0431145585369025
demersal,bli.27.5b67,2011,F_FMEAN,0.0261116340434761
demersal,bli.27.5b67,2012,F_FMEAN,0.0279333759534861
demersal,bli.27.5b67,2013,F_FMEAN,0.0224681502234562
demersal,bli.27.5b67,2014,F_FMEAN,0.0242898921334662
demersal,bli.27.5b67,2015,F_FMEAN,0.0224681502234562
demersal,bli.27.5b67,2016,F_FMEAN,0.0212536556167829
demersal,bli.27.5b67,2017,F_FMEAN,0.0182174191000996
demersal,bli.27.5b67,1995,F_FMSY,0.933333333333333
demersal,bli.27.5b67,1996,F_FMSY,0.975
demersal,bli.27.5b67,1997,F_FMSY,1.3
demersal,bli.27.5b67,1998,F_FMSY,1.31666666666667
demersal,bli.27.5b67,1999,F_FMSY,1.68333333333333
demersal,bli.27.5b67,2000,F_FMSY,1.70833333333333
demersal,bli.27.5b67,2001,F_FMSY,1.84166666666667
demersal,bli.27.5b67,2002,F_FMSY,1.375
demersal,bli.27.5b67,2003,F_FMSY,1.18333333333333
demersal,bli.27.5b67,2004,F_FMSY,0.9
demersal,bli.27.5b67,2005,F_FMSY,0.808333333333333
demersal,bli.27.5b67,2006,F_FMSY,0.841666666666667
demersal,bli.27.5b67,2007,F_FMSY,0.766666666666667
demersal,bli.27.5b67,2008,F_FMSY,0.55
demersal,bli.27.5b67,2009,F_FMSY,0.541666666666667
demersal,bli.27.5b67,2010,F_FMSY,0.591666666666667
demersal,bli.27.5b67,2011,F_FMSY,0.358333333333333
demersal,bli.27.5b67,2012,F_FMSY,0.383333333333333
demersal,bli.27.5b67,2013,F_FMSY,0.308333333333333
demersal,bli.27.5b67,2014,F_FMSY,0.333333333333333
demersal,bli.27.5b67,2015,F_FMSY,0.308333333333333
demersal,bli.27.5b67,2016,F_FMSY,0.291666666666667
demersal,bli.27.5b67,2017,F_FMSY,0.25
demersal,bli.27.5b67,1995,SSB_MSYBtrigger,0.943306666666667
demersal,bli.27.5b67,1996,SSB_MSYBtrigger,0.9502
demersal,bli.27.5b67,1997,SSB_MSYBtrigger,0.953773333333333
demersal,bli.27.5b67,1998,SSB_MSYBtrigger,0.9236
demersal,bli.27.5b67,1999,SSB_MSYBtrigger,0.901
demersal,bli.27.5b67,2000,SSB_MSYBtrigger,0.8482
demersal,bli.27.5b67,2001,SSB_MSYBtrigger,0.8064
demersal,bli.27.5b67,2002,SSB_MSYBtrigger,0.758146666666667
demersal,bli.27.5b67,2003,SSB_MSYBtrigger,0.755893333333333
demersal,bli.27.5b67,2004,SSB_MSYBtrigger,0.778
demersal,bli.27.5b67,2005,SSB_MSYBtrigger,0.824466666666667
demersal,bli.27.5b67,2006,SSB_MSYBtrigger,0.86936
demersal,bli.27.5b67,2007,SSB_MSYBtrigger,0.90272
demersal,bli.27.5b67,2008,SSB_MSYBtrigger,0.936213333333333
demersal,bli.27.5b67,2009,SSB_MSYBtrigger,0.98212
demersal,bli.27.5b67,2010,SSB_MSYBtrigger,1.02038666666667
demersal,bli.27.5b67,2011,SSB_MSYBtrigger,1.04938666666667
demersal,bli.27.5b67,2012,SSB_MSYBtrigger,1.09656
demersal,bli.27.5b67,2013,SSB_MSYBtrigger,1.13132
demersal,bli.27.5b67,2014,SSB_MSYBtrigger,1.17524
demersal,bli.27.5b67,2015,SSB_MSYBtrigger,1.22416
demersal,bli.27.5b67,2016,SSB_MSYBtrigger,1.26917333333333
demersal,bli.27.5b67,2017,SSB_MSYBtrigger,1.31356
demersal,bli.27.5b67,2018,SSB_MSYBtrigger,1.35334666666667
demersal,bli.27.5b67,1995,SSB_SSBMEAN,0.182465899246786
demersal,bli.27.5b67,1996,SSB_SSBMEAN,0.183799291991607
demersal,bli.27.5b67,1997,SSB_SSBMEAN,0.184490489778091
demersal,bli.27.5b67,1998,SSB_SSBMEAN,0.178653995036254
demersal,bli.27.5b67,1999,SSB_SSBMEAN,0.174282426946367
demersal,bli.27.5b67,2000,SSB_SSBMEAN,0.164069205922207
demersal,bli.27.5b67,2001,SSB_SSBMEAN,0.15598373927808
demersal,bli.27.5b67,2002,SSB_SSBMEAN,0.146649990064334
demersal,bli.27.5b67,2003,SSB_SSBMEAN,0.146214122803455
demersal,bli.27.5b67,2004,SSB_SSBMEAN,0.150490264333267
demersal,bli.27.5b67,2005,SSB_SSBMEAN,0.159478414653772
demersal,bli.27.5b67,2006,SSB_SSBMEAN,0.168162231620526
demersal,bli.27.5b67,2007,SSB_SSBMEAN,0.174615130358518
demersal,bli.27.5b67,2008,SSB_SSBMEAN,0.181093820058692
demersal,bli.27.5b67,2009,SSB_SSBMEAN,0.189973648338031
demersal,bli.27.5b67,2010,SSB_SSBMEAN,0.197375654484329
demersal,bli.27.5b67,2011,SSB_SSBMEAN,0.202985188758962
demersal,bli.27.5b67,2012,SSB_SSBMEAN,0.212110031179033
demersal,bli.27.5b67,2013,SSB_SSBMEAN,0.218833735019938
demersal,bli.27.5b67,2014,SSB_SSBMEAN,0.227329277962762
demersal,bli.27.5b67,2015,SSB_SSBMEAN,0.236791981987419
demersal,bli.27.5b67,2016,SSB_SSBMEAN,0.245499010820138
demersal,bli.27.5b67,2017,SSB_SSBMEAN,0.254084822130599
